Feature_ID,RowIdentifier,OrigIdentifier,Protein IDs,RefType,Majority protein IDs,Has_Contaminant_Flag,All_Reverse_Flag,Cow_Contaminant_Flag,Target_Species_Flag,Accession_Protein,GeneID,NumGenes,WarningLevel,Fasta headers,Symbol,Alias,Type,Location,Description,TMT11plex-Batch1_TMT-126C,TMT11plex-Batch2_TMT-126C
5785,sp~Q91YN0~CL004_MOUSE,sp|Q91YN0|CL004_MOUSE,sp|Q91YN0|CL004_MOUSE,__Other,sp|Q91YN0|CL004_MOUSE,0,0,0,1,Q91YN0,28040,1,0,sp|Q91YN0|CL004_MOUSE Protein C12orf4 homolog OS=Mus musculus OX=10090 GN=D6Wsu163e PE=1 SV=1,D6Wsu163e,C12orf4,protein-coding,6_F3|6_61.92_cM,"DNA segment, Chr 6, Wayne State University 163, expressed ||| Protein C12orf4 homolog",11.46260452,
2060,sp~P63002~TLE5_MOUSE,sp|P63002|TLE5_MOUSE,sp|P63002|TLE5_MOUSE,__Other,sp|P63002|TLE5_MOUSE,0,0,0,1,P63002,14797,1,0,sp|P63002|TLE5_MOUSE TLE family member 5 OS=Mus musculus OX=10090 GN=Tle5 PE=1 SV=1,Tle5,AL024115 Aes Esp1 Grg Grg-5 Grg5,protein-coding,10_C1|10_39.72_cM,"TLE family member 5, transcriptional modulator ||| TLE family member 5",11.18444609,11.18444609
5958,sp~Q924A2~CIC_MOUSE,sp|Q924A2|CIC_MOUSE,sp|Q924A2|CIC_MOUSE,__Other,sp|Q924A2|CIC_MOUSE,0,0,0,1,Q924A2,71722,1,0,sp|Q924A2|CIC_MOUSE Protein capicua homolog OS=Mus musculus OX=10090 GN=Cic PE=1 SV=2,Cic,1200010B10Rik mKIAA0306,protein-coding,7|7_A3,capicua transcriptional repressor ||| Protein capicua homolog,12.23725873,12.23725873
6506,sp~Q9CWU9~NUP37_MOUSE,sp|Q9CWU9|NUP37_MOUSE,sp|Q9CWU9|NUP37_MOUSE,__Other,sp|Q9CWU9|NUP37_MOUSE,0,0,0,1,Q9CWU9,69736,1,0,sp|Q9CWU9|NUP37_MOUSE Nucleoporin Nup37 OS=Mus musculus OX=10090 GN=Nup37 PE=1 SV=2,Nup37,2410003L22Rik 2810039M17Rik,protein-coding,10|10_C1,nucleoporin 37 ||| Nucleoporin Nup37,14.23037572,14.23037572
275,sp~B1AY13~UBP24_MOUSE,sp|B1AY13|UBP24_MOUSE,sp|B1AY13|UBP24_MOUSE,__Other,sp|B1AY13|UBP24_MOUSE,0,0,0,1,B1AY13,329908,1,0,sp|B1AY13|UBP24_MOUSE Ubiquitin carboxyl-terminal hydrolase 24 OS=Mus musculus OX=10090 GN=Usp24 PE=1 SV=1,Usp24,2700066K03Rik 2810030C21Rik AI414051 B130021E18 C79851,protein-coding,4|4_C7,ubiquitin specific peptidase 24 ||| Ubiquitin carboxyl-terminal hydrolase 24,14.68696601,14.68696601
4544,sp~Q8BWW9~PKN2_MOUSE;sp~Q8K045~PKN3_MOUSE,sp|Q8BWW9|PKN2_MOUSE;sp|Q8K045|PKN3_MOUSE,sp|Q8BWW9|PKN2_MOUSE;sp|Q8K045|PKN3_MOUSE,__Other,sp|Q8BWW9|PKN2_MOUSE,0,0,0,1,Q8BWW9 Q8K045,109333 263803,2,3,sp|Q8BWW9|PKN2_MOUSE Serine/threonine-protein kinase N2 OS=Mus musculus OX=10090 GN=Pkn2 PE=1 SV=3,Pkn2 Pkn3,6030436C20Rik AI507382 PRK2 Prkcl2 Stk7 AW209115 BC034126,protein-coding,3_H1!3_66.69_cM!2!2_B,protein kinase N2 ||| Serine/threonine-protein kinase N2 ||| protein kinase N3 ||| Serine/threonine-protein kinase N3,14.99755943,14.99755943
4194,sp~Q8BH82~NAPEP_MOUSE,sp|Q8BH82|NAPEP_MOUSE,sp|Q8BH82|NAPEP_MOUSE,__Other,sp|Q8BH82|NAPEP_MOUSE,0,0,0,1,Q8BH82,242864,1,0,sp|Q8BH82|NAPEP_MOUSE N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Mus musculus OX=10090 GN=Napepld PE=1 SV=1,Napepld,A530089G06 Mbldc1 NAPE-PLD,protein-coding,5|5_A3,N-acyl phosphatidylethanolamine phospholipase D ||| N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D,10.6427381,10.6427381
590,sp~O35954~PITM1_MOUSE,sp|O35954|PITM1_MOUSE,sp|O35954|PITM1_MOUSE,__Other,sp|O35954|PITM1_MOUSE,0,0,0,1,O35954,18739,1,0,sp|O35954|PITM1_MOUSE Membrane-associated phosphatidylinositol transfer protein 1 OS=Mus musculus OX=10090 GN=Pitpnm1 PE=1 SV=1,Pitpnm1,DRES9 Mpt-1 Nir-2 PITPnm-1 Pitpnm R75447 Rd9 RdgB RdgB1,protein-coding,19_A|19_3.81_cM,"phosphatidylinositol transfer protein, membrane-associated 1 ||| Membrane-associated phosphatidylinositol transfer protein 1",13.47466066,13.47466066
7530,sp~Q9QUR6~PPCE_MOUSE,sp|Q9QUR6|PPCE_MOUSE,sp|Q9QUR6|PPCE_MOUSE,__Other,sp|Q9QUR6|PPCE_MOUSE,0,0,0,1,Q9QUR6,19072,1,0,sp|Q9QUR6|PPCE_MOUSE Prolyl endopeptidase OS=Mus musculus OX=10090 GN=Prep PE=1 SV=1,Prep,AI047692 AI450383 D10Wsu136e PE PEP Pop,protein-coding,10_B2|10_23.27_cM,prolyl endopeptidase,17.4249902,17.4249902
2692,sp~Q3UGY8~BIG3_MOUSE,sp|Q3UGY8|BIG3_MOUSE,sp|Q3UGY8|BIG3_MOUSE,__Other,sp|Q3UGY8|BIG3_MOUSE,0,0,0,1,Q3UGY8,215821,1,0,sp|Q3UGY8|BIG3_MOUSE Brefeldin A-inhibited guanine nucleotide-exchange protein 3 OS=Mus musculus OX=10090 GN=Arfgef3 PE=1 SV=1,Arfgef3,9630004D11 B930094H20Rik BIG3 D10Bwg1379e mKIAA1244,protein-coding,10_A3|10_7.79_cM,ARFGEF family member 3 ||| Brefeldin A-inhibited guanine nucleotide-exchange protein 3,14.91308963,14.91308963
1924,sp~P60824~CIRBP_MOUSE,sp|P60824|CIRBP_MOUSE,sp|P60824|CIRBP_MOUSE,__Other,sp|P60824|CIRBP_MOUSE,0,0,0,1,P60824,12696,1,0,sp|P60824|CIRBP_MOUSE Cold-inducible RNA-binding protein OS=Mus musculus OX=10090 GN=Cirbp PE=1 SV=1,Cirbp,Cirp R74941,protein-coding,10_C1|10_39.72_cM,cold inducible RNA binding protein ||| Cold-inducible RNA-binding protein,14.13287212,14.13287212
7050,sp~Q9DBJ1~PGAM1_MOUSE,sp|Q9DBJ1|PGAM1_MOUSE,sp|Q9DBJ1|PGAM1_MOUSE,__Other,sp|Q9DBJ1|PGAM1_MOUSE,0,0,0,1,Q9DBJ1,18648,1,0,sp|Q9DBJ1|PGAM1_MOUSE Phosphoglycerate mutase 1 OS=Mus musculus OX=10090 GN=Pgam1 PE=1 SV=3,Pgam1,2310050F24Rik Pgam-1,protein-coding,19|19_C3,phosphoglycerate mutase 1,17.76115377,17.76115377
1018,sp~P09055~ITB1_MOUSE,sp|P09055|ITB1_MOUSE,sp|P09055|ITB1_MOUSE,__Other,sp|P09055|ITB1_MOUSE,0,0,0,1,P09055,16412,1,0,sp|P09055|ITB1_MOUSE Integrin beta-1 OS=Mus musculus OX=10090 GN=Itgb1 PE=1 SV=1,Itgb1,4633401G24Rik AA409975 AA960159 CD29 Fnrb Gm9863 gpIIa,protein-coding,8|8_E2,integrin beta 1 (fibronectin receptor beta) ||| Integrin beta-1,17.99894009,17.99894009
5602,sp~Q91V64~ISOC1_MOUSE,sp|Q91V64|ISOC1_MOUSE,sp|Q91V64|ISOC1_MOUSE,__Other,sp|Q91V64|ISOC1_MOUSE,0,0,0,1,Q91V64,66307,1,0,sp|Q91V64|ISOC1_MOUSE Isochorismatase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Isoc1 PE=1 SV=1,Isoc1,2610034N03Rik,protein-coding,18_D3|18,isochorismatase domain containing 1 ||| Isochorismatase domain-containing protein 1,14.92712559,14.92712559
2719,sp~Q3UIL6~PKHA7_MOUSE,sp|Q3UIL6|PKHA7_MOUSE,sp|Q3UIL6|PKHA7_MOUSE,__Other,sp|Q3UIL6|PKHA7_MOUSE,0,0,0,1,Q3UIL6,233765,1,0,sp|Q3UIL6|PKHA7_MOUSE Pleckstrin homology domain-containing family A member 7 OS=Mus musculus OX=10090 GN=Plekha7 PE=1 SV=2,Plekha7,A430081P20Rik AI414265,protein-coding,7|7_F1,"pleckstrin homology domain containing, family A member 7 ||| Pleckstrin homology domain-containing family A member 7",14.11056434,14.11056434
6929,sp~Q9D8H7~OMA1_MOUSE,sp|Q9D8H7|OMA1_MOUSE,sp|Q9D8H7|OMA1_MOUSE,__Other,sp|Q9D8H7|OMA1_MOUSE,0,0,0,1,Q9D8H7,67013,1,0,"sp|Q9D8H7|OMA1_MOUSE Metalloendopeptidase OMA1, mitochondrial OS=Mus musculus OX=10090 GN=Oma1 PE=1 SV=1",Oma1,2010001O09Rik MPRP-1 ZMPOMA1,protein-coding,4|4_C6,"OMA1 zinc metallopeptidase ||| Metalloendopeptidase OMA1, mitochondrial",10.35304936,10.35304936
6544,sp~Q9CXL3~CG050_MOUSE,sp|Q9CXL3|CG050_MOUSE,sp|Q9CXL3|CG050_MOUSE,__Other,sp|Q9CXL3|CG050_MOUSE,0,0,0,1,Q9CXL3,73212,1,0,sp|Q9CXL3|CG050_MOUSE Uncharacterized protein C7orf50 homolog OS=Mus musculus OX=10090 PE=1 SV=3,3110082I17Rik,AW411904,protein-coding,5|5_G2,RIKEN cDNA 3110082I17 gene ||| Uncharacterized protein C7orf50 homolog,13.00310739,13.00310739
4431,sp~Q8BSL7~ARF2_MOUSE,sp|Q8BSL7|ARF2_MOUSE,sp|Q8BSL7|ARF2_MOUSE,__Other,sp|Q8BSL7|ARF2_MOUSE,0,0,0,1,Q8BSL7,11841,1,0,sp|Q8BSL7|ARF2_MOUSE ADP-ribosylation factor 2 OS=Mus musculus OX=10090 GN=Arf2 PE=1 SV=2,Arf2,---,protein-coding,11_E1|11_67.64_cM,ADP-ribosylation factor 2,11.17085861,11.17085861
5933,sp~Q922U1~PRPF3_MOUSE,sp|Q922U1|PRPF3_MOUSE,sp|Q922U1|PRPF3_MOUSE,__Other,sp|Q922U1|PRPF3_MOUSE,0,0,0,1,Q922U1,70767,1,0,sp|Q922U1|PRPF3_MOUSE U4/U6 small nuclear ribonucleoprotein Prp3 OS=Mus musculus OX=10090 GN=Prpf3 PE=1 SV=1,Prpf3,3632413F13Rik,protein-coding,3|3_F2.1,pre-mRNA processing factor 3 ||| U4/U6 small nuclear ribonucleoprotein Prp3,15.57100462,15.57100462
6048,sp~Q99K30~ES8L2_MOUSE,sp|Q99K30|ES8L2_MOUSE,sp|Q99K30|ES8L2_MOUSE,__Other,sp|Q99K30|ES8L2_MOUSE,0,0,0,1,Q99K30,98845,1,0,sp|Q99K30|ES8L2_MOUSE Epidermal growth factor receptor kinase substrate 8-like protein 2 OS=Mus musculus OX=10090 GN=Eps8l2 PE=1 SV=1,Eps8l2,AI042819 AW545405 Eps8r2,protein-coding,7|7_F5,EPS8-like 2 ||| Epidermal growth factor receptor kinase substrate 8-like protein 2,16.05400382,16.05400382
5968,sp~Q924S8~SPRE1_MOUSE,sp|Q924S8|SPRE1_MOUSE,sp|Q924S8|SPRE1_MOUSE,__Other,sp|Q924S8|SPRE1_MOUSE,0,0,0,1,Q924S8,114715,1,0,"sp|Q924S8|SPRE1_MOUSE Sprouty-related, EVH1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Spred1 PE=1 SV=1",Spred1,5730461F13Rik AL024345 AW047647,protein-coding,2|2_E5,"sprouty protein with EVH-1 domain 1, related sequence ||| Sprouty-related, EVH1 domain-containing protein 1",14.07796348,14.07796348
428,sp~O08736~CASPC_MOUSE;sp~P70343~CASP4_MOUSE,sp|P70343|CASP4_MOUSE;sp|O08736|CASPC_MOUSE,sp|O08736|CASPC_MOUSE;sp|P70343|CASP4_MOUSE,__Other,sp|O08736|CASPC_MOUSE;sp|P70343|CASP4_MOUSE,0,0,0,1,O08736 P70343,12364 12363,2,3,sp|P70343|CASP4_MOUSE Caspase-4 OS=Mus musculus OX=10090 GN=Casp4 PE=1 SV=2;sp|O08736|CASPC_MOUSE Caspase-12 OS=Mus musculus OX=10090 GN=Casp12 PE=1 SV=1,Casp12 Casp4,CASP-11 CASP-4 Casp11 Caspl ich-3,protein-coding,9_A1!9_2.46_cM,"caspase 12 ||| Caspase-12 ||| caspase 4, apoptosis-related cysteine peptidase ||| Caspase-4",6.436001448,6.436001448
5433,sp~Q8VCF1~CANT1_MOUSE,sp|Q8VCF1|CANT1_MOUSE,sp|Q8VCF1|CANT1_MOUSE,__Other,sp|Q8VCF1|CANT1_MOUSE,0,0,0,1,Q8VCF1,76025,1,0,sp|Q8VCF1|CANT1_MOUSE Soluble calcium-activated nucleotidase 1 OS=Mus musculus OX=10090 GN=Cant1 PE=2 SV=1,Cant1,5830420C20Rik Apy1h D11Bwg0554e Entpd8 SCAN-1 Shapy,protein-coding,11_E2|11_83.15_cM,calcium activated nucleotidase 1 ||| Soluble calcium-activated nucleotidase 1,13.40526573,13.40526573
492,sp~O35126~ATN1_MOUSE,sp|O35126|ATN1_MOUSE,sp|O35126|ATN1_MOUSE,__Other,sp|O35126|ATN1_MOUSE,0,0,0,1,O35126,13498,1,0,sp|O35126|ATN1_MOUSE Atrophin-1 OS=Mus musculus OX=10090 GN=Atn1 PE=1 SV=1,Atn1,Atr1 Drpla atrophin-1,protein-coding,6_F2|6_59.17_cM,atrophin 1 ||| Atrophin-1,11.24482954,11.24482954
3648,sp~Q6PER3~MARE3_MOUSE,sp|Q6PER3|MARE3_MOUSE,sp|Q6PER3|MARE3_MOUSE,__Other,sp|Q6PER3|MARE3_MOUSE,0,0,0,1,Q6PER3,100732,1,0,sp|Q6PER3|MARE3_MOUSE Microtubule-associated protein RP/EB family member 3 OS=Mus musculus OX=10090 GN=Mapre3 PE=1 SV=1,Mapre3,AI790651 EB2 EB3 EBF3 RP3,protein-coding,5|5_B1,"microtubule-associated protein, RP/EB family, member 3 ||| Microtubule-associated protein RP/EB family member 3",14.5409409,14.5409409
2481,sp~Q0HA38~TT21B_MOUSE,sp|Q0HA38|TT21B_MOUSE,sp|Q0HA38|TT21B_MOUSE,__Other,sp|Q0HA38|TT21B_MOUSE,0,0,0,1,Q0HA38,73668,1,0,sp|Q0HA38|TT21B_MOUSE Tetratricopeptide repeat protein 21B OS=Mus musculus OX=10090 GN=Ttc21b PE=1 SV=1,Ttc21b,2410066K11Rik Thm1 aln mKIAA1992,protein-coding,2|2_C1.3,tetratricopeptide repeat domain 21B ||| Tetratricopeptide repeat protein 21B,10.28748358,10.28748358
6736,sp~Q9D1H7~GET4_MOUSE,sp|Q9D1H7|GET4_MOUSE,sp|Q9D1H7|GET4_MOUSE,__Other,sp|Q9D1H7|GET4_MOUSE,0,0,0,1,Q9D1H7,67604,1,0,sp|Q9D1H7|GET4_MOUSE Golgi to ER traffic protein 4 homolog OS=Mus musculus OX=10090 GN=Get4 PE=1 SV=2,Get4,1110007L15Rik AW412535 Cee,protein-coding,5|5_G2,golgi to ER traffic protein 4 ||| Golgi to ER traffic protein 4 homolog,14.44061001,14.44061001
2722,sp~Q3UJB9~EDC4_MOUSE,sp|Q3UJB9|EDC4_MOUSE,sp|Q3UJB9|EDC4_MOUSE,__Other,sp|Q3UJB9|EDC4_MOUSE,0,0,0,1,Q3UJB9,234699,1,0,sp|Q3UJB9|EDC4_MOUSE Enhancer of mRNA-decapping protein 4 OS=Mus musculus OX=10090 GN=Edc4 PE=1 SV=2,Edc4,BC022641,protein-coding,8|8_D3,enhancer of mRNA decapping 4 ||| Enhancer of mRNA-decapping protein 4,16.43231204,16.43231204
3737,sp~Q6ZQB6~VIP2_MOUSE,sp|Q6ZQB6|VIP2_MOUSE,sp|Q6ZQB6|VIP2_MOUSE,__Other,sp|Q6ZQB6|VIP2_MOUSE,0,0,0,1,Q6ZQB6,227399,1,0,sp|Q6ZQB6|VIP2_MOUSE Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 OS=Mus musculus OX=10090 GN=Ppip5k2 PE=1 SV=3,Ppip5k2,AW555814 Cfap160 D330021B20 Hisppd1 Vip2 mKIAA0433,protein-coding,1|1_D,diphosphoinositol pentakisphosphate kinase 2 ||| Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2,13.7500663,13.7500663
254,sp~A6PWY4~WDR76_MOUSE,sp|A6PWY4|WDR76_MOUSE,sp|A6PWY4|WDR76_MOUSE,__Other,sp|A6PWY4|WDR76_MOUSE,0,0,0,1,A6PWY4,241627,1,0,sp|A6PWY4|WDR76_MOUSE WD repeat-containing protein 76 OS=Mus musculus OX=10090 GN=Wdr76 PE=1 SV=1,Wdr76,5830411K18Rik 6030457D09 AA517836,protein-coding,2|2_E5,WD repeat domain 76 ||| WD repeat-containing protein 76,11.62490223,11.62490223
1087,sp~P11688~ITA5_MOUSE,sp|P11688|ITA5_MOUSE,sp|P11688|ITA5_MOUSE,__Other,sp|P11688|ITA5_MOUSE,0,0,0,1,P11688,16402,1,0,sp|P11688|ITA5_MOUSE Integrin alpha-5 OS=Mus musculus OX=10090 GN=Itga5 PE=1 SV=3,Itga5,Cd49e Fnra VLA5,protein-coding,15_F3|15_58.9_cM,integrin alpha 5 (fibronectin receptor alpha) ||| Integrin alpha-5,14.87611073,14.87611073
4974,sp~Q8JZX9~BORG1_MOUSE,sp|Q8JZX9|BORG1_MOUSE,sp|Q8JZX9|BORG1_MOUSE,__Other,sp|Q8JZX9|BORG1_MOUSE,0,0,0,1,Q8JZX9,104252,1,0,sp|Q8JZX9|BORG1_MOUSE Cdc42 effector protein 2 OS=Mus musculus OX=10090 GN=Cdc42ep2 PE=1 SV=1,Cdc42ep2,1110008C05Rik Borg1 Cep2 D19Bwg1013e,protein-coding,19_A|19_4.34_cM,CDC42 effector protein (Rho GTPase binding) 2 ||| Cdc42 effector protein 2,9.507621474,9.507621474
7319,sp~Q9JHG6~RCAN1_MOUSE,sp|Q9JHG6|RCAN1_MOUSE,sp|Q9JHG6|RCAN1_MOUSE,__Other,sp|Q9JHG6|RCAN1_MOUSE,0,0,0,1,Q9JHG6,54720,1,0,sp|Q9JHG6|RCAN1_MOUSE Calcipressin-1 OS=Mus musculus OX=10090 GN=Rcan1 PE=1 SV=2,Rcan1,Adapt78 CALP1L CSP1 DSC1 Dscr1 MCIP1 RCN1,protein-coding,16_C4|16_53.6_cM,regulator of calcineurin 1 ||| Calcipressin-1,9.711167923,
7232,sp~Q9EQQ9~OGA_MOUSE,sp|Q9EQQ9|OGA_MOUSE,sp|Q9EQQ9|OGA_MOUSE,__Other,sp|Q9EQQ9|OGA_MOUSE,0,0,0,1,Q9EQQ9,76055,1,0,sp|Q9EQQ9|OGA_MOUSE Protein O-GlcNAcase OS=Mus musculus OX=10090 GN=Oga PE=1 SV=2,Oga,Hy5 Mgea5 Ncoat,protein-coding,19_C3|19_38.75_cM,O-GlcNAcase ||| Protein O-GlcNAcase,14.62841656,14.62841656
7486,sp~Q9JLV5~CUL3_MOUSE,sp|Q9JLV5|CUL3_MOUSE,sp|Q9JLV5|CUL3_MOUSE,__Other,sp|Q9JLV5|CUL3_MOUSE,0,0,0,1,Q9JLV5,26554,1,0,sp|Q9JLV5|CUL3_MOUSE Cullin-3 OS=Mus musculus OX=10090 GN=Cul3 PE=1 SV=1,Cul3,KIAA0617,protein-coding,1|1_C5,cullin 3 ||| Cullin-3,15.65315563,15.65315563
6954,sp~Q9D8X5~CNOT8_MOUSE,sp|Q9D8X5|CNOT8_MOUSE,sp|Q9D8X5|CNOT8_MOUSE,__Other,sp|Q9D8X5|CNOT8_MOUSE,0,0,0,1,Q9D8X5,69125,1,0,sp|Q9D8X5|CNOT8_MOUSE CCR4-NOT transcription complex subunit 8 OS=Mus musculus OX=10090 GN=Cnot8 PE=2 SV=1,Cnot8,1500015I04Rik 1810022F04Rik AA536816 AU015770 AU043059,protein-coding,11|11_B1.3,"CCR4-NOT transcription complex, subunit 8 ||| CCR4-NOT transcription complex subunit 8",8.857949902,
4108,sp~Q8BG40~KTNB1_MOUSE,sp|Q8BG40|KTNB1_MOUSE,sp|Q8BG40|KTNB1_MOUSE,__Other,sp|Q8BG40|KTNB1_MOUSE,0,0,0,1,Q8BG40,74187,1,0,sp|Q8BG40|KTNB1_MOUSE Katanin p80 WD40 repeat-containing subunit B1 OS=Mus musculus OX=10090 GN=Katnb1 PE=1 SV=1,Katnb1,2410003J24Rik KAT,protein-coding,8|8_C5,katanin p80 (WD40-containing) subunit B 1 ||| Katanin p80 WD40 repeat-containing subunit B1,11.7333097,11.7333097
7288,sp~Q9ESC8~AFF4_MOUSE,sp|Q9ESC8|AFF4_MOUSE,sp|Q9ESC8|AFF4_MOUSE,__Other,sp|Q9ESC8|AFF4_MOUSE,0,0,0,1,Q9ESC8,93736,1,0,sp|Q9ESC8|AFF4_MOUSE AF4/FMR2 family member 4 OS=Mus musculus OX=10090 GN=Aff4 PE=1 SV=1,Aff4,AF5Q31 Alf4 Laf4l MCEF,protein-coding,11|11_B1.3,"AF4/FMR2 family, member 4 ||| AF4/FMR2 family member 4",8.430703433,
3259,sp~Q62148~AL1A2_MOUSE,sp|Q62148|AL1A2_MOUSE,sp|Q62148|AL1A2_MOUSE,__Other,sp|Q62148|AL1A2_MOUSE,0,0,0,1,Q62148,19378,1,0,sp|Q62148|AL1A2_MOUSE Retinal dehydrogenase 2 OS=Mus musculus OX=10090 GN=Aldh1a2 PE=1 SV=2,Aldh1a2,AV116159 Aldh1a7 Raldh1 Raldh2,protein-coding,9_D|9_39.85_cM,"aldehyde dehydrogenase family 1, subfamily A2 ||| Retinal dehydrogenase 2",13.79996129,13.79996129
7762,sp~Q9WTP7~KAD3_MOUSE,sp|Q9WTP7|KAD3_MOUSE,sp|Q9WTP7|KAD3_MOUSE,__Other,sp|Q9WTP7|KAD3_MOUSE,0,0,0,1,Q9WTP7,56248,1,0,"sp|Q9WTP7|KAD3_MOUSE GTP:AMP phosphotransferase AK3, mitochondrial OS=Mus musculus OX=10090 GN=Ak3 PE=1 SV=3",Ak3,AA407498 AI506714 AK-3 Ak3l Ak3l1 Akl3l,protein-coding,19|19_C1,"adenylate kinase 3 ||| GTP:AMP phosphotransferase AK3, mitochondrial",16.62293483,16.62293483
3324,sp~Q63810~CANB1_MOUSE,sp|Q63810|CANB1_MOUSE,sp|Q63810|CANB1_MOUSE,__Other,sp|Q63810|CANB1_MOUSE,0,0,0,1,Q63810,19058,1,0,sp|Q63810|CANB1_MOUSE Calcineurin subunit B type 1 OS=Mus musculus OX=10090 GN=Ppp3r1 PE=1 SV=3,Ppp3r1,CaNB1 Cnb1 MCIP1,protein-coding,11|11_A2,"protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I) ||| Calcineurin subunit B type 1",12.87834399,12.87834399
5337,sp~Q8R3N6~THOC1_MOUSE,sp|Q8R3N6|THOC1_MOUSE,sp|Q8R3N6|THOC1_MOUSE,__Other,sp|Q8R3N6|THOC1_MOUSE,0,0,0,1,Q8R3N6,225160,1,0,sp|Q8R3N6|THOC1_MOUSE THO complex subunit 1 OS=Mus musculus OX=10090 GN=Thoc1 PE=1 SV=1,Thoc1,3110002N20Rik AW107452 NMP-84,protein-coding,18|18_A1,THO complex 1 ||| THO complex subunit 1,14.70327524,14.70327524
3619,sp~Q6PCN7~HLTF_MOUSE,sp|Q6PCN7|HLTF_MOUSE,sp|Q6PCN7|HLTF_MOUSE,__Other,sp|Q6PCN7|HLTF_MOUSE,0,0,0,1,Q6PCN7,20585,1,0,sp|Q6PCN7|HLTF_MOUSE Helicase-like transcription factor OS=Mus musculus OX=10090 GN=Hltf PE=1 SV=1,Hltf,AF010600 BC057116 P113 Smarca3 Snf2l3,protein-coding,3_A2|3_6.15_cM,helicase-like transcription factor,13.57816998,13.57816998
5308,sp~Q8R322~GLE1_MOUSE,sp|Q8R322|GLE1_MOUSE,sp|Q8R322|GLE1_MOUSE,__Other,sp|Q8R322|GLE1_MOUSE,0,0,0,1,Q8R322,74412,1,0,sp|Q8R322|GLE1_MOUSE Nucleoporin GLE1 OS=Mus musculus OX=10090 GN=Gle1 PE=1 SV=2,Gle1,4933405K21Rik AA553313 Gle1l,protein-coding,2|2_B,GLE1 RNA export mediator (yeast) ||| Nucleoporin GLE1,12.29551799,12.29551799
2078,sp~P63147~UBE2B_MOUSE,sp|P63147|UBE2B_MOUSE,sp|P63147|UBE2B_MOUSE,__Other,sp|P63147|UBE2B_MOUSE,0,0,0,1,P63147,22210,1,0,sp|P63147|UBE2B_MOUSE Ubiquitin-conjugating enzyme E2 B OS=Mus musculus OX=10090 GN=Ube2b PE=1 SV=1,Ube2b,E2-14k E214K HR6B Rad6b mHR6B,protein-coding,11|11_B1.3,ubiquitin-conjugating enzyme E2B ||| Ubiquitin-conjugating enzyme E2 B,12.05375278,12.05375278
3101,sp~Q61097~KSR1_MOUSE,sp|Q61097|KSR1_MOUSE,sp|Q61097|KSR1_MOUSE,__Other,sp|Q61097|KSR1_MOUSE,0,0,0,1,Q61097,16706,1,0,sp|Q61097|KSR1_MOUSE Kinase suppressor of Ras 1 OS=Mus musculus OX=10090 GN=Ksr1 PE=1 SV=1,Ksr1,AW492498 B-KSR1 D11Bhm183e D11Bhm184e Ksr RSU2 hb mKSR1,protein-coding,11_B5|11_46.74_cM,kinase suppressor of ras 1,11.87868362,11.87868362
3145,sp~Q61235~SNTB2_MOUSE,sp|Q61235|SNTB2_MOUSE,sp|Q61235|SNTB2_MOUSE,__Other,sp|Q61235|SNTB2_MOUSE,0,0,0,1,Q61235,20650,1,0,sp|Q61235|SNTB2_MOUSE Beta-2-syntrophin OS=Mus musculus OX=10090 GN=Sntb2 PE=1 SV=2,Sntb2,SNT3 SNTL Snt2,protein-coding,8_D3|8_53.38_cM,"syntrophin, basic 2 ||| Beta-2-syntrophin",16.13749302,16.13749302
2563,sp~Q3TIU4~PDE12_MOUSE,sp|Q3TIU4|PDE12_MOUSE,sp|Q3TIU4|PDE12_MOUSE,__Other,sp|Q3TIU4|PDE12_MOUSE,0,0,0,1,Q3TIU4,211948,1,0,"sp|Q3TIU4|PDE12_MOUSE 2,5-phosphodiesterase 12 OS=Mus musculus OX=10090 GN=Pde12 PE=1 SV=2",Pde12,2'-PDE E430028B21Rik,protein-coding,14|14_A3,"phosphodiesterase 12 ||| 2',5'-phosphodiesterase 12",14.47982953,14.47982953
3392,sp~Q64512~PTN13_MOUSE,sp|Q64512|PTN13_MOUSE,sp|Q64512|PTN13_MOUSE,__Other,sp|Q64512|PTN13_MOUSE,0,0,0,1,Q64512,19249,1,0,sp|Q64512|PTN13_MOUSE Tyrosine-protein phosphatase non-receptor type 13 OS=Mus musculus OX=10090 GN=Ptpn13 PE=1 SV=2,Ptpn13,AI324989 PTP-BL PTPL1 Ptpri RIP,protein-coding,5_E5|5_50.43_cM,"protein tyrosine phosphatase, non-receptor type 13 ||| Tyrosine-protein phosphatase non-receptor type 13",13.3212202,13.3212202
